customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05069,Male,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,96.44,3266.25,No
CUST-05070,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.22,1032.26,Yes
CUST-05071,Male,0,Yes,Yes,25,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,64.89,1726.01,Yes
CUST-05072,Male,0,No,Yes,39,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,32.57,1221.18,No
CUST-05073,Male,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,41.41,2297.94,No
CUST-05074,Male,0,No,Yes,12,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),96.6,1233.46,No
CUST-05075,Male,1,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.9,625.44,No
CUST-05076,Male,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),70.73,2721.04,No
CUST-05077,Female,0,Yes,No,40,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),38.76,1534.68,Yes
CUST-05078,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.93,2996.38,Yes
CUST-05079,Male,0,Yes,No,2,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),43.47,87.38,No
CUST-05080,Female,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),53.11,1574.92,No
CUST-05081,Female,0,Yes,Yes,14,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.24,1486.11,No
CUST-05082,Male,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),21.71,1039.73,No
CUST-05083,Male,1,Yes,Yes,52,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,110.43,5777.09,No
CUST-05084,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),49.94,2299.45,No
CUST-05085,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,77.6,2850.5,No
CUST-05086,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,40.18,1865.69,No
CUST-05087,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,53.87,1266.23,No
CUST-05088,Male,0,Yes,No,16,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,63.97,1123.23,No
CUST-05089,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,86.87,1341.22,No
CUST-05090,Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,105.31,4055.23,No
CUST-05091,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.61,1670.62,No
CUST-05092,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),51.7,790.64,Yes
CUST-05093,Female,1,No,No,51,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),26.87,1404.4,No
CUST-05094,Female,0,Yes,No,35,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,110.5,3527.32,No
CUST-05095,Female,1,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,21.07,740.28,No
CUST-05096,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),106.11,2773.13,No
CUST-05097,Female,0,No,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.58,772.12,No
CUST-05098,Male,0,No,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.66,2275.78,No
CUST-05099,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,19.11,1300.15,No
CUST-05100,Male,1,No,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),19.7,1100.13,No
CUST-05101,Male,0,No,No,29,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),68.87,1899.64,No
CUST-05102,Female,1,Yes,No,56,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.68,4543.11,No
CUST-05103,Male,0,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,53.28,1630.83,No
CUST-05104,Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,78.59,3988.11,No
CUST-05105,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,102.59,1420.69,No
CUST-05106,Male,0,No,No,48,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,97.56,5013.99,No
CUST-05107,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,106.41,447.72,Yes
CUST-05108,Female,0,No,Yes,59,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,33.92,1814.8,No
CUST-05109,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.46,2980.19,No
CUST-05110,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,76.77,4417.58,No
CUST-05111,Male,1,Yes,Yes,34,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),90.37,3331.92,No
CUST-05112,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),28.74,1998.47,No
CUST-05113,Male,1,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,35.56,1560.84,No
CUST-05114,Female,0,No,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.29,7888.36,No
CUST-05115,Female,0,Yes,Yes,23,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),20.58,428.41,Yes
CUST-05116,Female,1,No,No,70,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,58.18,4325.94,No
CUST-05117,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),39.09,2780.64,No
CUST-05118,Male,1,Yes,Yes,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.43,5308.39,Yes
CUST-05119,Male,0,Yes,No,13,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,104.36,1461.13,No
CUST-05120,Female,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),42.7,2080.03,No
CUST-05121,Female,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,76.99,993.33,Yes
CUST-05122,Female,0,Yes,No,4,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,102.32,415.32,No
CUST-05123,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.85,229.33,No
CUST-05124,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),78.07,2226.92,No
CUST-05125,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,59.29,2967.28,No
CUST-05126,Female,1,No,No,29,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,83.3,2569.6,Yes
CUST-05127,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,114.03,6299.33,No
CUST-05128,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,47.96,3379.34,No
CUST-05129,Male,0,No,No,67,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),38.06,2528.71,No
CUST-05130,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,113.81,6208.81,No
CUST-05131,Male,1,Yes,No,70,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),24.02,1530.26,No
CUST-05132,Male,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,101.99,4326.91,No
CUST-05133,Female,0,No,No,28,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.98,2754.55,No
CUST-05134,Female,0,No,Yes,34,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),39.94,1365.52,No
CUST-05135,Male,0,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.57,2540.09,Yes
CUST-05136,Male,1,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,30.3,816.68,No
CUST-05137,Female,0,No,No,69,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,54.7,3954.26,No
CUST-05138,Male,1,No,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.73,139.85,No
CUST-05139,Female,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,68.96,3842.72,No
CUST-05140,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,30.25,2032.91,No
CUST-05141,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),58.36,1163.9,No
CUST-05142,Male,1,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),80.51,2115.87,Yes
CUST-05143,Male,1,No,Yes,21,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,68.01,1313.95,No
CUST-05144,Female,1,No,No,48,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,102.14,5246.14,No
CUST-05145,Male,0,Yes,No,23,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.11,2578.49,Yes
CUST-05146,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,99.69,2520.13,No
CUST-05147,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),22.74,798.03,Yes
CUST-05148,Male,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,39.47,683.68,Yes
CUST-05149,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,26.76,1553.18,Yes
CUST-05150,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,61.38,514.05,Yes
CUST-05151,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),90.38,5046.89,No
CUST-05152,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),21.24,769.04,No
CUST-05153,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,44.7,131.28,Yes
CUST-05154,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,27.39,1411.31,No
CUST-05155,Male,0,No,No,60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),59.01,3512.05,No
CUST-05156,Male,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),110.53,2021.58,No
CUST-05157,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.28,1969.72,No
CUST-05158,Male,0,No,No,45,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),81.47,3955.5,No
CUST-05159,Male,1,Yes,No,70,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,56.7,4041.99,No
CUST-05160,Male,1,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),91.15,4203.39,No
CUST-05161,Female,1,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),92.3,5588.3,No
CUST-05162,Male,1,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),31.8,561.03,No
CUST-05163,Male,0,No,No,12,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.32,1056.89,No
CUST-05164,Male,0,No,No,12,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,56.64,636.57,No
CUST-05165,Male,0,No,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),103.97,2257.39,No
CUST-05166,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,33.78,138.75,No
CUST-05167,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,107.74,4157.08,No
CUST-05168,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),69.15,1758.0,No
CUST-05169,Female,0,No,Yes,56,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43.55,2395.29,Yes
CUST-05170,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.47,2345.53,No
CUST-05171,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),18.5,557.91,No
CUST-05172,Female,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,112.99,934.85,No
CUST-05173,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,40.5,2447.61,No
CUST-05174,Female,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,108.97,2837.59,No
CUST-05175,Female,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),103.3,3884.18,Yes
CUST-05176,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.91,735.55,No
CUST-05177,Female,1,Yes,Yes,59,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,39.09,2270.01,Yes
CUST-05178,Female,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,60.66,1565.47,No
CUST-05179,Female,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,111.36,4779.38,No
CUST-05180,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),103.51,5320.71,No
CUST-05181,Female,0,No,Yes,31,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,66.86,2224.78,No
CUST-05182,Male,0,No,No,62,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,72.55,4100.56,No
CUST-05183,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,58.86,2553.51,No
CUST-05184,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),112.48,6037.46,No
CUST-05185,Female,1,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,116.89,7225.41,Yes
CUST-05186,Female,1,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),46.92,2206.29,No
CUST-05187,Male,0,No,Yes,26,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,112.97,2936.97,No
CUST-05188,Female,0,No,Yes,25,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),113.04,2824.25,No
CUST-05189,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.34,121.04,No
CUST-05190,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,59.49,2202.93,Yes
CUST-05191,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,104.93,6204.17,No
CUST-05192,Female,0,No,No,34,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),112.31,3480.29,No
CUST-05193,Female,0,No,Yes,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,58.24,2759.34,No
CUST-05194,Female,1,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),67.22,2985.57,No
CUST-05195,Male,0,No,No,67,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.42,3603.35,No
CUST-05196,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,38.89,895.83,No
CUST-05197,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,117.62,7038.43,No
CUST-05198,Female,1,No,No,5,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),36.88,177.0,No
CUST-05199,Female,0,Yes,No,51,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),99.42,4773.4,No
CUST-05200,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,60.06,1747.21,No
CUST-05201,Female,0,No,No,42,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),26.37,1008.25,No
CUST-05202,Male,0,Yes,Yes,33,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),50.49,1586.96,No
CUST-05203,Male,1,Yes,No,30,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),26.31,819.06,No
CUST-05204,Male,0,No,No,45,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,116.19,5171.06,No
CUST-05205,Female,0,No,No,3,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.52,133.57,Yes
CUST-05206,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),92.6,101.41,Yes
CUST-05207,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.56,237.62,No
